shop,platform,categorie,sous_categorie,marque,produit,prix,ancien_prix,remise_pct,stock,en_promo,rating,url_produit,stock_bin,promo_bin,log_prix,segment_prix,score_popularite,top_k,shop_id,categorie_id,platform_id,cluster,cluster_nom
Lhmiza,WooCommerce,Parfums,Parfums,,D&G Anthology La Force 11 Eau de Toilette Dolce & Gabbana pour homme 100 ml,850.0,682.0,20.0,En stock,Oui,0.0,,1,1,6.746412128573375,premium,0.4,1,4,16,1,4,Premium
Lhmiza,WooCommerce,Parfums,Parfums,,Givenchy Pour Homme de Givenchy Eau De Toilette Spray 100 ml Pour Homme,1.15,969.0,16.0,En stock,Oui,0.0,,1,1,0.7654678421395714,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,TOM FORD Ombre Leather Eau de Parfum Pour Homme et Femme 50 ml,1.6,1.425,11.0,En stock,Oui,0.0,,1,1,0.9555114450274363,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,TOM FORD Métallique Eau de Parfum Pour Femme 100 ml,2084.0,1.872,10.0,En stock,Oui,0.0,,1,1,7.642524134232902,premium,0.4,1,4,16,1,4,Premium
Lhmiza,WooCommerce,Parfums,Parfums,,TOM FORD OUD WOOD Eau de Parfum Pour Homme et Femme 100 ml,3.45,3.025,12.0,En stock,Oui,0.0,,1,1,1.4929040961781488,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,Tom Ford Beau De Jour Eau de Parfum Pour Homme 100 ml,2.28,2.053,10.0,En stock,Oui,0.0,,1,1,1.1878434223960523,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,TOM FORD Velvet Orchid Eau De Parfum Pour Femme 100 ml,2.85,2.389,16.0,En stock,Oui,0.0,,1,1,1.3480731482996928,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,TOM FORD Black Orchid Eau de Parfum Pour Homme 50 ml,1.2,1.048,13.0,En stock,Oui,0.0,,1,1,0.7884573603642702,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,Versace Dylan Blue Pour Femme Eau de Parfum 50 ml,895.0,745.0,17.0,En stock,Oui,0.0,,1,1,6.79794041297493,premium,0.4,1,4,16,1,4,Premium
Lhmiza,WooCommerce,Parfums,Parfums,,Coffret ARMANI CODE PROFUMO de Giorgio Armani Pour Homme Eau de parfum,1045.0,845.0,19.0,Épuisé,Oui,0.0,,0,1,6.952728644624869,premium,0.2,0,4,16,1,3,Mid-range
Lhmiza,WooCommerce,Parfums,Parfums,,Coffret Sì de GIORGIO Armani Pour Femme Eau de Parfum,1.33,1.065,20.0,En stock,Oui,0.0,,1,1,0.8458682675776092,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,Coffret ACQUA DI GIÒ PROFONDO DE GIORGIO ARMANI HOMME Eau de Parfum,1.02,851.7,17.0,En stock,Oui,0.0,,1,1,0.7030975114131134,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,Coffret Hermès Terre d’Hermès pour Homme Eau de Toilette,1.18,944.94,20.0,En stock,Oui,0.0,,1,1,0.7793248768009976,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,Coffret Jimmy Choo Pour Femme Eau de Parfum,1.13,839.03,26.0,Épuisé,Oui,0.0,,0,1,0.7561219797213337,low-cost,0.2,0,4,16,1,3,Mid-range
Lhmiza,WooCommerce,Parfums,Parfums,,Coffret Hugo Boss BOSS The Scent Pour Femme Eau de Parfum,1.38,1.019,26.0,En stock,Oui,0.0,,1,1,0.8671004876833833,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,Coffret Gucci Bloom Ambrosia di Fiori Pour Femme Eau de parfum,1.35,1.104,18.0,En stock,Oui,0.0,,1,1,0.8544153281560676,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,Gucci Coffret BLOOM Pour Femme Eau de parfum,1.45,1.194,18.0,Épuisé,Oui,0.0,,0,1,0.8960880245566356,low-cost,0.2,0,4,16,1,3,Mid-range
Lhmiza,WooCommerce,Parfums,Parfums,,Coffret La Vie est Belle de LANCÔME Eau de Parfum,1.08,875.02,19.0,En stock,Oui,0.0,,1,1,0.7323678937132266,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,Coffret AZZARO WANTED BY NIGHT Pour Homme Eau de Parfum,1.15,954.96,17.0,Épuisé,Oui,0.0,,0,1,0.7654678421395714,low-cost,0.2,0,4,16,1,3,Mid-range
Lhmiza,WooCommerce,Parfums,Parfums,,Coffret FLOWERBOMB de VIKTOR & ROLF Pour Femme Eau de Parfum,1.32,1.054,20.0,En stock,Oui,0.0,,1,1,0.8415671856782186,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,Coffret Burberry My Burberry Pour Femme Eau de Parfum,1.45,1.195,18.0,En stock,Oui,0.0,,1,1,0.8960880245566356,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,Splendida BVLGARI TUBÉREUSE MYSTIQUE Eau de Parfum Pour Femme 100ml,1.89,1.481,22.0,En stock,Oui,0.0,,1,1,1.0612565021243408,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,Splendida BVLGARI Iris d’Or Eau de Parfum Pour Femme 100ml,1.23,984.98,20.0,En stock,Oui,0.0,,1,1,0.8020015854720274,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,L’Oriental White Edition de Estelle Ewen Pour Homme Eau De Toilette 100 ml,500.0,320.0,36.0,En stock,Oui,0.0,,1,1,6.2166061010848646,mid-range,0.4,1,4,16,1,4,Premium
Lhmiza,WooCommerce,Parfums,Parfums,,Bleu Imperial de Geparlys Pour Homme Eau De Parfum 100ml,500.0,320.0,36.0,En stock,Oui,0.0,,1,1,6.2166061010848646,mid-range,0.4,1,4,16,1,4,Premium
Lhmiza,WooCommerce,Parfums,Parfums,,Allure Sensuelle Femme de Chanel Eau De Parfum 100 ml,2.12,1.887,11.0,En stock,Oui,0.0,,1,1,1.1378330018213911,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,AIMEZ-MOI COMME JE SUIS de Caron Pour Homme Eau de toilette 125 ml,1.22,920.0,25.0,En stock,Oui,0.0,,1,1,0.7975071958841881,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,AIMEZ-MOI COMME JE SUIS de Caron Pour Homme Eau de toilette 75 ml,1.03,769.0,25.0,En stock,Oui,0.0,,1,1,0.708035793053696,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,Twilly d’Hermès Eau Poivrée Eau De Parfum Pour Femme 85ml Testeur,1.25,750.0,40.0,En stock,Oui,0.0,,1,1,0.8109302162163288,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,Twilly d’Hermès Eau Poivrée Eau De Parfum Pour Femme 85ml,1.25,1.062,15.0,En stock,Oui,0.0,,1,1,0.8109302162163288,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,Twilly d’Hermès Eau Poivrée Eau De Parfum Pour Femme 50ml,920.0,782.0,15.0,En stock,Oui,0.0,,1,1,6.825460036255307,premium,0.4,1,4,16,1,4,Premium
Lhmiza,WooCommerce,Parfums,Parfums,,Chloé de Chloé Eau de Parfum Pour Femme 50ml,930.0,697.5,25.0,En stock,Oui,0.0,,1,1,6.836259277277067,premium,0.4,1,4,16,1,4,Premium
Lhmiza,WooCommerce,Parfums,Parfums,,Gucci Bamboo de GUCCI Eau de Parfum Pour Femme 50 ml,980.0,833.0,15.0,En stock,Oui,0.0,,1,1,6.888572459565364,premium,0.4,1,4,16,1,4,Premium
Lhmiza,WooCommerce,Parfums,Parfums,,Coffret Paradiso de Roberto Cavalli Pour Femme Eau de Parfum,1.08,825.12,24.0,En stock,Oui,0.0,,1,1,0.7323678937132266,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,Coffret Twilly d’Hermès Eau de Parfum Pour Femme,1.65,1.325,20.0,En stock,Oui,0.0,,1,1,0.9745596399981308,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,Coffret Flower Bomb Midnight Eau de Parfum de VIKTOR & ROLF Pour Femme,1.12,755.0,33.0,En stock,Oui,0.0,,1,1,0.7514160886839212,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,COFFRET LA NUIT DE L’HOMME DE YVES SAINT LAURENT EAU DE TOILETTE,1.48,1.036,30.0,Épuisé,Oui,0.0,,0,1,0.9082585601768908,low-cost,0.2,0,4,16,1,3,Mid-range
Lhmiza,WooCommerce,Parfums,Parfums,,COFFRET CHLOÉ NOMADE EAU DE PARFUM Pour Femme,1.55,1.162,25.0,En stock,Oui,0.0,,1,1,0.9360933591703348,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,Flower Blossom de GEMINA.B Eau de Parfum Pour Femme 85 ml,500.0,350.0,30.0,En stock,Oui,0.0,,1,1,6.2166061010848646,mid-range,0.4,1,4,16,1,4,Premium
Lhmiza,WooCommerce,Parfums,Parfums,,CARTIER LA PANTHERE Pour Femme Eau de Parfum 75ml,1.35,925.0,31.0,Épuisé,Oui,0.0,,0,1,0.8544153281560676,low-cost,0.2,0,4,16,1,3,Mid-range
Lhmiza,WooCommerce,Parfums,Parfums,,Coffret CARTIER LA PANTHERE Pour Femme Eau de Parfum 75ml,1.45,1.106,24.0,Épuisé,Oui,0.0,,0,1,0.8960880245566356,low-cost,0.2,0,4,16,1,3,Mid-range
Lhmiza,WooCommerce,Parfums,Parfums,,Mon Guerlain Eau de Parfum Intense Pour Femme 100 ml,1.8,1.55,14.0,En stock,Oui,0.0,,1,1,1.029619417181158,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,Nomade de Chloé Absolu de Parfum Pour Femme 75 ml,1.23,1.008,18.0,En stock,Oui,0.0,,1,1,0.8020015854720274,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,Narciso Rodriguez FOR HER PURE MUSC Eau de parfum vaporisateur Pour Femme 100 ml,1.52,1.124,26.0,En stock,Oui,0.0,,1,1,0.924258901523332,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,Narciso Rodriguez FOR HER FLEUR MUSC Eau de parfum vaporisateur Pour Femme 100 ml,1.55,1.184,24.0,En stock,Oui,0.0,,1,1,0.9360933591703348,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,New Brand Holla Pour Femme Eau de Parfum 100 ml,200.0,149.0,26.0,En stock,Oui,0.0,,1,1,5.303304908059076,mid-range,0.4,1,4,16,1,4,Premium
Lhmiza,WooCommerce,Parfums,Parfums,,Black Stamino de PRESTIGE Pour Homme Eau de Toilette 100 ml,400.0,225.0,44.0,En stock,Oui,0.0,,1,1,5.993961427306569,mid-range,0.4,1,4,16,1,4,Premium
Lhmiza,WooCommerce,Parfums,Parfums,,New Brand Jessy Kiss – Eau de Parfum pour Femme 100 ml,200.0,149.0,26.0,En stock,Oui,0.0,,1,1,5.303304908059076,mid-range,0.4,1,4,16,1,4,Premium
Lhmiza,WooCommerce,Parfums,Parfums,,PRESTIGE NEW STYLE de New Brand Pour Femme Eau de Parfum 100 ml,200.0,149.0,26.0,En stock,Oui,0.0,,1,1,5.303304908059076,mid-range,0.4,1,4,16,1,4,Premium
Lhmiza,WooCommerce,Parfums,Parfums,,Lamis Hot Blast Men – Eau de Toilette Pour Homme 100 ml,200.0,123.0,39.0,Épuisé,Oui,0.0,,0,1,5.303304908059076,mid-range,0.2,0,4,16,1,3,Mid-range
Lhmiza,WooCommerce,Parfums,Parfums,,Joop Jump de Joop! Eau De Toilette Spray Pour Homme 200 ml,740.0,645.0,13.0,En stock,Oui,0.0,,1,1,6.608000625296087,premium,0.4,1,4,16,1,4,Premium
Lhmiza,WooCommerce,Parfums,Parfums,,HM Hanae Mori Pour Homme Eau de Toilette 100 ml,775.0,632.0,18.0,Épuisé,Oui,0.0,,0,1,6.654152520183219,premium,0.2,0,4,16,1,3,Mid-range
Lhmiza,WooCommerce,Parfums,Parfums,,Porsche Design Sport Pour Homme Eau De Toilette 80ml,720.0,576.0,20.0,Épuisé,Oui,0.0,,0,1,6.580639137284949,premium,0.2,0,4,16,1,3,Mid-range
Lhmiza,WooCommerce,Parfums,Parfums,,PALOMA PICASSO Pour Femme 100 ml Spray Eau de Parfum,1.2,995.0,17.0,En stock,Oui,0.0,,1,1,0.7884573603642702,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,Coffret Noël One Million de Paco Rabanne Eau de Toilette Pour Homme,1075.0,850.0,21.0,En stock,Oui,0.0,,1,1,6.98100574072173,premium,0.4,1,4,16,1,4,Premium
Lhmiza,WooCommerce,Parfums,Parfums,,Coffret Burberry Eau de Toilette Pour Homme Spray 100 ml + Deodorant Stick 75g,1.1,778.0,29.0,En stock,Oui,0.0,,1,1,0.7419373447293773,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,WRITER Yves de Sistelle Coffret Cadeau Pour Homme,600.0,395.0,34.0,Épuisé,Oui,0.0,,0,1,6.398594934535208,premium,0.2,0,4,16,1,3,Mid-range
Lhmiza,WooCommerce,Parfums,Parfums,,Coffret Cadeau Femme Lady Presidente de EMPER – 3 Pièces,500.0,245.0,51.0,Épuisé,Oui,0.0,,0,1,6.2166061010848646,mid-range,0.2,0,4,16,1,3,Mid-range
Lhmiza,WooCommerce,Parfums,Parfums,,Coffret Cadeau Femme G de EMPER – 3 Pièces,500.0,245.0,51.0,Épuisé,Oui,0.0,,0,1,6.2166061010848646,mid-range,0.2,0,4,16,1,3,Mid-range
Lhmiza,WooCommerce,Parfums,Parfums,,Coffret Cadeau Homme UNPLUGGED de EMPER – 3 Pièces,500.0,245.0,51.0,Épuisé,Oui,0.0,,0,1,6.2166061010848646,mid-range,0.2,0,4,16,1,3,Mid-range
Lhmiza,WooCommerce,Parfums,Parfums,,Coffret Cadeau Homme LEGEND de EMPER – 3 Pièces,500.0,245.0,51.0,Épuisé,Oui,0.0,,0,1,6.2166061010848646,mid-range,0.2,0,4,16,1,3,Mid-range
Lhmiza,WooCommerce,Parfums,Parfums,,Issey Miyake Coffret L’EAU D’ISSEY POUR HOMME SPORT Eau de toilette,700.0,525.0,25.0,En stock,Oui,0.0,,1,1,6.55250788703459,premium,0.4,1,4,16,1,4,Premium
Lhmiza,WooCommerce,Parfums,Parfums,,DIESEL SPIRIT OF THE BRAVE COFFRET Eau de Toilette pour Homme,850.0,629.0,26.0,En stock,Oui,0.0,,1,1,6.746412128573375,premium,0.4,1,4,16,1,4,Premium
Lhmiza,WooCommerce,Parfums,Parfums,,Coffret Versace EROS Eau de toilette Pour Homme,1.15,899.0,22.0,En stock,Oui,0.0,,1,1,0.7654678421395714,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,Coffret Paco Rabanne PURE XS Pour Femme Eau de parfum,999.0,829.0,17.0,En stock,Oui,0.0,,1,1,6.907755278982137,premium,0.4,1,4,16,1,4,Premium
Lhmiza,WooCommerce,Parfums,Parfums,,COFFRET LANCÔME LA VIE EST BELLE L’ÉCLAT PARFUM POUR FEMME,985.0,812.0,18.0,En stock,Oui,0.0,,1,1,6.893656354602635,premium,0.4,1,4,16,1,4,Premium
Lhmiza,WooCommerce,Parfums,Parfums,,Coffret Gucci Guilty Pour Femme,1.39,1.115,20.0,Épuisé,Oui,0.0,,0,1,0.8712933659434193,low-cost,0.2,0,4,16,1,3,Mid-range
Lhmiza,WooCommerce,Parfums,Parfums,,Coffret Gucci Bloom Nettare di Fiori Pour Femme,1425.0,1.128,21.0,Épuisé,Oui,0.0,,0,1,7.262628600974241,premium,0.2,0,4,16,1,3,Mid-range
Lhmiza,WooCommerce,Parfums,Parfums,,Coffret Emporio Armani Stronger With You Pour Homme,985.0,725.0,26.0,Épuisé,Oui,0.0,,0,1,6.893656354602635,premium,0.2,0,4,16,1,3,Mid-range
Lhmiza,WooCommerce,Parfums,Parfums,,Coffret Carolina Herrera 212 VIP ROSÉ COFFRET Pour Femme,1.05,849.0,19.0,Épuisé,Oui,0.0,,0,1,0.7178397931503169,low-cost,0.2,0,4,16,1,3,Mid-range
Lhmiza,WooCommerce,Parfums,Parfums,,COFFRET AZZARO WANTED POUR HOMME EAU DE TOILETTE,1.05,890.0,15.0,En stock,Oui,0.0,,1,1,0.7178397931503169,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,ARMANI ACQUA DI GIO ABSOLU COFFRET EAU DE PARFUM HOMME,1028.0,959.0,7.0,Épuisé,Oui,0.0,,0,1,6.9363427358340495,premium,0.2,0,4,16,1,3,Mid-range
Lhmiza,WooCommerce,Parfums,Parfums,,The One Dolce & Gabbana Royal Night Pour Homme Eau de Parfum Exclusive Edition 100 ml,1.58,1.289,18.0,En stock,Oui,0.0,,1,1,0.947789398933526,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,Paco Rabanne Paco Pour Homme Eau de Toilette 100ml,550.0,445.0,19.0,Épuisé,Oui,0.0,,0,1,6.311734809152915,premium,0.2,0,4,16,1,3,Mid-range
Lhmiza,WooCommerce,Parfums,Parfums,,L’Interdit Eau de Parfum Intense Givenchy Pour Femme 80ml,1.25,1.045,16.0,En stock,Oui,0.0,,1,1,0.8109302162163288,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,L’Interdit de Givenchy Pour Femme Eau De Parfum 35ml,780.0,635.0,19.0,En stock,Oui,0.0,,1,1,6.660575149839686,premium,0.4,1,4,16,1,4,Premium
Lhmiza,WooCommerce,Parfums,Parfums,,L’Interdit de Givenchy Pour Femme Eau De Parfum 50ml,1.18,789.0,33.0,En stock,Oui,0.0,,1,1,0.7793248768009976,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,Miss Dior Blooming Bouquet Eau de Toilette Pour Femme 100ml,1.85,1.639,11.0,En stock,Oui,0.0,,1,1,1.0473189942805592,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,Miss Dior Absolutely Blooming Eau de Parfum Pour Femme 100ml,1.78,1.488,16.0,En stock,Oui,0.0,,1,1,1.0224509277025458,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,COCO NOIR de CHANEL Eau de Parfum 100ml,1.82,1.536,16.0,En stock,Oui,0.0,,1,1,1.0367368849500225,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,CHRISTIAN DIOR Miss Dior Pour Femme Eau de Parfum 100ml,1.72,1.483,14.0,En stock,Oui,0.0,,1,1,1.000631880307906,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,Chanel Gabrielle Essence Eau de Parfum Pour Femme 100ml,1.8,1.588,12.0,En stock,Oui,0.0,,1,1,1.029619417181158,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,Chanel Gabrielle Essence Eau de Parfum Pour Femme 50ml,1.4,1.17,16.0,En stock,Oui,0.0,,1,1,0.8754687373538999,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,CHANEL COCO MADEMOISELLE Eau de Parfum Intense 100ml,1.8,1.589,12.0,En stock,Oui,0.0,,1,1,1.029619417181158,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,Chanel Coco Mademoiselle Eau de parfum 100ml,1.98,1.75,12.0,En stock,Oui,0.0,,1,1,1.091923300517313,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,Chanel Chance Eau de Toilette Pour Femme 50ml,950.0,804.0,15.0,Épuisé,Oui,0.0,,0,1,6.85751406254539,premium,0.2,0,4,16,1,3,Mid-range
Lhmiza,WooCommerce,Parfums,Parfums,,Bleu de CHANEL Le Parfum Pour Homme 100ml,1.98,1.889,5.0,En stock,Oui,0.0,,1,1,1.091923300517313,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,New Brand Prestige My Brand Eau de Parfum Pour Femme 100 ml,200.0,149.0,26.0,En stock,Oui,0.0,,1,1,5.303304908059076,mid-range,0.4,1,4,16,1,4,Premium
Lhmiza,WooCommerce,Parfums,Parfums,,New Brand NB Fluo Pink Eau de Parfum Pour Femme 100 ml,200.0,149.0,26.0,En stock,Oui,0.0,,1,1,5.303304908059076,mid-range,0.4,1,4,16,1,4,Premium
Lhmiza,WooCommerce,Parfums,Parfums,,New Brand Chic n Glam O De La Vie Eau de Parfum Pour Femme 80 ml,200.0,149.0,26.0,En stock,Oui,0.0,,1,1,5.303304908059076,mid-range,0.4,1,4,16,1,4,Premium
Lhmiza,WooCommerce,Parfums,Parfums,,Emper Chifon Rose Couture Eau de Parfum Pour Femme 100 ml,350.0,220.0,37.0,En stock,Oui,0.0,,1,1,5.860786223465865,mid-range,0.4,1,4,16,1,4,Premium
Lhmiza,WooCommerce,Parfums,Parfums,,Elysee Fashion Ever Love Intense Pour Femme Eau De Parfum 100 ml,450.0,315.0,30.0,Épuisé,Oui,0.0,,0,1,6.111467339502679,mid-range,0.2,0,4,16,1,3,Mid-range
Lhmiza,WooCommerce,Parfums,Parfums,,Prestige Ever Love Lady Pour Femme Eau de Parfum 100 ml,450.0,315.0,30.0,En stock,Oui,0.0,,1,1,6.111467339502679,mid-range,0.4,1,4,16,1,4,Premium
Lhmiza,WooCommerce,Parfums,Parfums,,Paco Rabanne Invictus Legend Eau de Parfum Pour Homme 100 ml,1.02,820.0,20.0,Épuisé,Oui,0.0,,0,1,0.7030975114131134,low-cost,0.2,0,4,16,1,3,Mid-range
Lhmiza,WooCommerce,Parfums,Parfums,,Varens D’Orient Nomad Eau de Toilette Ulric de Varens pour Homme 100 ml,220.0,147.0,33.0,En stock,Oui,0.0,,1,1,5.3981627015177525,mid-range,0.4,1,4,16,1,4,Premium
Lhmiza,WooCommerce,Parfums,Parfums,,Varens D’Orient Elixir Eau de Toilette Ulric de Varens pour Homme 100 ml,220.0,147.0,33.0,En stock,Oui,0.0,,1,1,5.3981627015177525,mid-range,0.4,1,4,16,1,4,Premium
Lhmiza,WooCommerce,Parfums,Parfums,,New Brand Dangerous Woman Eau de Parfum Pour Femme 100 ml,200.0,149.0,26.0,En stock,Oui,0.0,,1,1,5.303304908059076,mid-range,0.4,1,4,16,1,4,Premium
Lhmiza,WooCommerce,Parfums,Parfums,,New Brand 4 Men Eau de Toilette Pour Homme 100 ml,200.0,149.0,26.0,En stock,Oui,0.0,,1,1,5.303304908059076,mid-range,0.4,1,4,16,1,4,Premium
Lhmiza,WooCommerce,Parfums,Parfums,,Elysees Fashion CHARMING LOVE Pour Femme Eau de Parfum 100 ml,300.0,212.0,29.0,En stock,Oui,0.0,,1,1,5.707110264748875,mid-range,0.4,1,4,16,1,4,Premium
Lhmiza,WooCommerce,Parfums,Parfums,,Conviction Elysees Fashion pour Homme Eau de Parfum 90 ml,320.0,225.0,30.0,En stock,Oui,0.0,,1,1,5.771441123130016,mid-range,0.4,1,4,16,1,4,Premium
Lhmiza,WooCommerce,Parfums,Parfums,,Bourjois Glamour Fantasy Pour Femme Eau de Parfum Spray 50 ml,300.0,218.0,27.0,En stock,Oui,0.0,,1,1,5.707110264748875,mid-range,0.4,1,4,16,1,4,Premium
Lhmiza,WooCommerce,Parfums,Parfums,,Black Opium Eau de Parfum Intense Par Yves Saint Laurent Pour Femme 50 ml,980.0,745.0,24.0,En stock,Oui,0.0,,1,1,6.888572459565364,premium,0.4,1,4,16,1,4,Premium
Lhmiza,WooCommerce,Parfums,Parfums,,Conviction Eau de Parfum Pour Homme 100 ml,320.0,225.0,30.0,En stock,Oui,0.0,,1,1,5.771441123130016,mid-range,0.4,1,4,16,1,4,Premium
Lhmiza,WooCommerce,Parfums,Parfums,,Chris Adams Feisty Pour Femme Eau De Parfum 80 ml,220.0,175.0,20.0,Épuisé,Oui,0.0,,0,1,5.3981627015177525,mid-range,0.2,0,4,16,1,3,Mid-range
Lhmiza,WooCommerce,Parfums,Parfums,,Chris Adams Classic Denim Man Eau De Parfum 100 ml,150.0,109.0,27.0,Épuisé,Oui,0.0,,0,1,5.017279836814924,mid-range,0.2,0,4,16,1,3,Mid-range
Lhmiza,WooCommerce,Parfums,Parfums,,New Brand Cute Eau de Parfum Pour Femme 100 ml,200.0,149.0,26.0,En stock,Oui,0.0,,1,1,5.303304908059076,mid-range,0.4,1,4,16,1,4,Premium
Lhmiza,WooCommerce,Parfums,Parfums,,Hypnôse de LANCÔME Pour Femme Eau de Parfum 75 ml,1.1,875.0,20.0,Épuisé,Oui,0.0,,0,1,0.7419373447293773,low-cost,0.2,0,4,16,1,3,Mid-range
Lhmiza,WooCommerce,Parfums,Parfums,,Dolce & Gabbana Pour Homme Intenso Eau de Parfum Pour Homme 125 ml,1.15,1.009,12.0,En stock,Oui,0.0,,1,1,0.7654678421395714,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,Dolce & Gabbana Pour Homme Intenso Eau de Parfum Pour Homme 75 ml,1.05,815.0,22.0,En stock,Oui,0.0,,1,1,0.7178397931503169,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,Daily de New Brand Pour Femme Eau de Parfum 100ml,200.0,149.0,26.0,En stock,Oui,0.0,,1,1,5.303304908059076,mid-range,0.4,1,4,16,1,4,Premium
Lhmiza,WooCommerce,Parfums,Parfums,,Cabotine de Grès Pour Femme Eau de Toilette 100 ml,750.0,555.0,26.0,En stock,Oui,0.0,,1,1,6.621405651764134,premium,0.4,1,4,16,1,4,Premium
Lhmiza,WooCommerce,Parfums,Parfums,,Pure XS pour elle de Paco Rabanne Eau De Parfum 80ml,1.18,1.008,15.0,En stock,Oui,0.0,,1,1,0.7793248768009976,low-cost,0.4,1,4,16,1,2,Très low-cost
Lhmiza,WooCommerce,Parfums,Parfums,,Pure XS pour elle de Paco Rabanne Eau De Parfum 50ml,850.0,685.0,19.0,En stock,Oui,0.0,,1,1,6.746412128573375,premium,0.4,1,4,16,1,4,Premium
Lhmiza,WooCommerce,Parfums,Parfums,,MAUBOUSSIN Promise Me Pour Femme Eau de Parfum 90 ml,700.0,485.0,31.0,En stock,Oui,0.0,,1,1,6.55250788703459,premium,0.4,1,4,16,1,4,Premium
